Price,Area,City,No. of Bedrooms,Resale,24X7Security,CarParking,School,Hospital
3667000,815,Chennai,2,0,0,0,0,0
3645000,810,Chennai,2,0,0,0,0,0
16500000,2345,Chennai,4,1,1,1,1,0
7000000,1550,Chennai,2,0,1,1,1,1
11000000,1691,Chennai,2,1,0,1,0,0
6800000,1140,Chennai,1,0,0,0,0,0
10200000,1700,Chennai,2,0,0,0,0,0
15000000,1750,Chennai,3,1,1,1,0,0
12200000,1825,Chennai,3,1,1,1,1,1
5760000,1200,Chennai,3,0,0,0,0,0
3681000,767,Chennai,2,0,0,0,0,0
3681000,767,Chennai,2,0,0,0,0,0
4006000,954,Chennai,2,0,0,0,0,0
4416000,920,Chennai,2,0,0,0,0,0
3811000,794,Chennai,2,0,0,0,0,0
3381000,805,Chennai,2,0,0,0,0,0
3797999,787,Chennai,2,0,0,0,0,0
3572999,794,Chennai,2,0,0,0,0,0
6176000,1123,Chennai,3,0,0,0,0,0
4265000,853,Chennai,2,0,0,0,0,0
3451000,767,Chennai,2,0,0,0,0,0
4603000,959,Chennai,2,0,0,0,0,0
4440000,925,Chennai,2,0,0,0,0,0
4569000,952,Chennai,2,0,0,0,0,0
4176000,870,Chennai,2,0,0,0,0,0
4207000,935,Chennai,2,0,0,0,0,0
4304000,916,Chennai,2,0,0,0,0,0
3427000,672,Chennai,2,0,0,0,0,0
4289000,841,Chennai,2,0,0,0,0,0
10800000,2168,Chennai,3,1,1,1,1,1
10000000,2232,Chennai,3,0,0,0,0,0
12500000,2700,Chennai,2,0,1,1,1,1
9000000,1942,Chennai,2,0,1,1,1,1
34000000,2380,Chennai,4,0,1,1,0,0
19000000,1913,Chennai,3,1,1,0,0,0
13200000,2089,Chennai,4,1,1,1,0,0
15700000,1970,Chennai,3,1,1,1,1,0
5011000,802,Chennai,2,0,0,0,0,0
4449000,802,Chennai,2,0,0,0,0,0
5440000,880,Chennai,2,0,0,0,0,0
5747000,1045,Chennai,2,0,0,0,0,0
4674000,867,Chennai,2,0,0,0,0,0
4674000,867,Chennai,2,0,0,0,0,0
4771000,994,Chennai,2,0,0,0,0,0
6193000,1126,Chennai,3,0,0,0,0,0
6413000,1166,Chennai,3,0,0,0,0,0
4425000,750,Chennai,2,0,0,0,0,0
4731000,810,Chennai,2,0,0,0,0,0
4731000,810,Chennai,2,0,0,0,0,0
4540000,908,Chennai,2,0,0,0,0,0
4540000,908,Chennai,2,0,0,0,0,0
4408000,938,Chennai,2,0,0,0,0,0
4408000,938,Chennai,2,0,0,0,0,0
4333000,942,Chennai,2,0,0,0,0,0
4186000,910,Chennai,2,0,0,0,0,0
4420000,884,Chennai,2,0,0,0,0,0
4032000,858,Chennai,2,0,0,0,0,0
4512000,960,Chennai,2,0,0,0,0,0
4930000,850,Chennai,2,0,0,0,0,0
3835000,816,Chennai,2,0,0,0,0,0
4540000,908,Chennai,2,0,0,0,0,0
4540000,908,Chennai,2,0,0,0,0,0
4408000,938,Chennai,2,0,0,0,0,0
4408000,938,Chennai,2,0,0,0,0,0
4333000,942,Chennai,2,0,0,0,0,0
4186000,910,Chennai,2,0,0,0,0,0
4420000,884,Chennai,2,0,0,0,0,0
4032000,858,Chennai,2,0,0,0,0,0
4512000,960,Chennai,2,0,0,0,0,0
4930000,850,Chennai,2,0,0,0,0,0
4640000,800,Chennai,2,0,0,0,0,0
4268000,928,Chennai,2,0,0,0,0,0
4268000,928,Chennai,2,0,0,0,0,0
7536000,1256,Chennai,3,0,0,0,0,0
5551000,882,Chennai,2,0,0,0,0,0
5115000,883,Chennai,2,0,0,0,0,0
6132000,1022,Chennai,2,0,0,0,0,0
5027000,914,Chennai,2,0,0,0,0,0
5255000,931,Chennai,2,0,0,0,0,0
5435000,947,Chennai,2,0,0,0,0,0
5815000,1163,Chennai,3,0,0,0,0,0
5790000,1158,Chennai,3,0,0,0,0,0
4873000,1037,Chennai,2,0,0,0,0,0
6629000,1163,Chennai,3,0,0,0,0,0
8000000,1288,Chennai,1,0,1,1,0,0
4500000,873,Chennai,2,0,0,0,0,0
27500000,2456,Chennai,3,1,1,0,0,0
27500000,2456,Chennai,3,1,1,0,0,0
8800000,1705,Chennai,3,1,0,0,0,0
13000000,1990,Chennai,3,1,1,1,1,1
9400000,1400,Chennai,3,0,1,1,0,0
13500000,1825,Chennai,3,1,1,1,1,1
8500000,1504,Chennai,3,0,1,1,0,0
31500000,2680,Chennai,4,0,1,1,0,0
9500000,1353,Chennai,3,0,0,1,0,0
5054000,919,Chennai,2,0,0,0,0,0
3495000,737,Chennai,2,0,0,0,0,0
4144000,797,Chennai,2,0,0,0,0,0
4144000,797,Chennai,2,0,0,0,0,0
3834000,852,Chennai,2,0,0,0,0,0
4296000,895,Chennai,2,0,0,0,0,0
4536000,945,Chennai,2,0,0,0,0,0
4536000,945,Chennai,2,0,0,0,0,0
4416000,920,Chennai,2,0,0,0,0,0
3744000,832,Chennai,2,0,0,0,0,0
3924000,872,Chennai,2,0,0,0,0,0
3429999,713,Chennai,2,0,0,0,0,0
3943000,744,Chennai,2,0,0,0,0,0
4391000,915,Chennai,2,0,0,0,0,0
4391000,915,Chennai,2,0,0,0,0,0
16500000,1055,Chennai,2,1,0,1,0,0
3027000,672,Chennai,2,0,0,0,0,0
4950000,791,Chennai,2,0,0,0,0,0
4276000,766,Chennai,2,0,0,0,0,0
5819000,1058,Chennai,3,0,0,0,0,0
6648999,1209,Chennai,2,0,0,0,0,0
3838000,689,Chennai,2,0,0,0,0,0
3494000,832,Chennai,2,0,0,0,0,0
4108000,856,Chennai,2,0,0,0,0,0
3936999,875,Chennai,2,0,0,0,0,0
5649000,1177,Chennai,3,0,0,0,0,0
4088000,870,Chennai,2,0,0,0,0,0
3653000,811,Chennai,2,0,0,0,0,0
3784000,742,Chennai,2,0,0,0,0,0
4950000,791,Chennai,2,0,0,0,0,0
4276000,766,Chennai,2,0,0,0,0,0
5819000,1058,Chennai,3,0,0,0,0,0
6648999,1209,Chennai,2,0,0,0,0,0
3838000,689,Chennai,2,0,0,0,0,0
3381000,805,Chennai,2,0,0,0,0,0
3072000,768,Chennai,2,0,0,0,0,0
3032000,722,Chennai,2,0,0,0,0,0
3464000,745,Chennai,2,0,0,0,0,0
4805000,821,Chennai,2,0,0,0,0,0
6995999,1166,Chennai,3,0,0,0,0,0
6995999,1166,Chennai,3,0,0,0,0,0
5964000,994,Chennai,2,0,0,0,0,0
5462000,884,Chennai,2,0,0,0,0,0
5108000,920,Chennai,2,0,0,0,0,0
5108000,920,Chennai,2,0,0,0,0,0
8000000,1816,Chennai,3,1,0,1,0,0
3429999,713,Chennai,2,0,0,0,0,0
3971000,854,Chennai,2,0,0,0,0,0
5868000,1262,Chennai,3,0,0,0,0,0
5580000,979,Chennai,2,0,0,0,0,0
5580000,979,Chennai,2,0,0,0,0,0
4206000,894,Chennai,2,0,0,0,0,0
3814000,692,Chennai,2,0,0,0,0,0
4473000,994,Chennai,2,0,0,0,0,0
4473000,994,Chennai,2,0,0,0,0,0
4295000,765,Chennai,2,0,0,0,0,0
4152000,865,Chennai,2,0,0,0,0,0
4046000,843,Chennai,2,0,0,0,0,0
4660000,932,Chennai,2,0,0,0,0,0
7903000,1354,Chennai,2,0,0,0,0,0
2950000,576,Chennai,1,0,1,1,0,0
2950000,576,Chennai,1,0,1,1,0,0
2650000,670,Chennai,2,0,0,0,0,0
3390999,617,Chennai,2,0,0,0,0,0
3360000,700,Chennai,2,0,0,0,0,0
2915000,634,Chennai,2,0,0,0,0,0
3089000,618,Chennai,1,0,0,0,0,0
5823000,1165,Chennai,2,0,0,0,0,0
5328000,1066,Chennai,2,0,0,0,0,0
6843000,1369,Chennai,3,0,0,0,0,0
4564000,913,Chennai,2,0,1,1,0,0
4669000,934,Chennai,2,0,0,0,0,0
6083000,1415,Chennai,3,0,0,0,0,0
4758000,1107,Chennai,2,0,1,1,1,1
6645999,1546,Chennai,3,0,1,1,1,1
5825000,1355,Chennai,3,0,1,1,1,1
8400000,1504,Chennai,3,0,1,1,0,0
6312000,1058,Chennai,2,0,1,1,0,0
2246000,624,Chennai,1,0,1,1,0,0
3363000,885,Chennai,2,0,0,0,0,0
3461000,845,Chennai,2,0,0,0,0,0
5063000,1220,Chennai,3,0,0,0,0,0
4505000,1010,Chennai,2,0,0,0,0,0
11500000,2021,Chennai,4,0,1,1,0,0
9510000,1650,Chennai,3,0,1,1,0,0
6611000,1158,Chennai,2,0,1,1,0,0
10300000,1699,Chennai,3,0,1,1,0,0
2091000,581,Chennai,1,0,1,1,0,0
7630000,1090,Chennai,2,0,0,0,0,0
7770000,1110,Chennai,2,0,0,0,0,0
6237000,1367,Chennai,2,0,1,1,1,1
6100000,1337,Chennai,2,0,1,1,1,1
7709999,1321,Chennai,2,0,0,0,0,0
2000000,625,Chennai,2,0,0,0,0,0
51600000,2348,Chennai,3,0,1,0,0,0
61600000,2800,Chennai,4,0,1,0,0,0
54400000,2476,Chennai,3,0,1,0,0,0
61100000,2781,Chennai,4,0,1,0,0,0
59600000,2713,Chennai,4,0,1,0,0,0
52800000,2400,Chennai,3,0,1,0,0,0
5014000,1241,Chennai,3,0,0,0,0,0
4109000,1002,Chennai,2,0,0,0,0,0
4102000,1000,Chennai,2,0,0,0,0,0
5021000,1243,Chennai,3,0,0,0,0,0
4768000,1176,Chennai,3,0,0,0,0,0
4798000,1184,Chennai,3,0,0,0,0,0
4787000,1181,Chennai,3,0,0,0,0,0
4806000,1186,Chennai,3,0,0,0,0,0
4283000,1048,Chennai,2,0,0,0,0,0
4336000,1062,Chennai,2,0,0,0,0,0
4521000,962,Chennai,2,0,0,0,0,0
8227000,1307,Chennai,3,0,1,1,0,0
3306000,538,Chennai,1,0,1,1,0,0
8270999,1314,Chennai,3,0,1,1,0,0
6567000,1027,Chennai,2,0,1,1,0,0
8548000,1358,Chennai,3,0,1,1,0,0
6548000,1024,Chennai,2,0,1,1,0,0
16900000,2686,Chennai,4,0,1,1,0,0
9826000,1561,Chennai,3,0,1,1,0,0
8158000,1296,Chennai,3,0,1,1,0,0
9857000,1566,Chennai,3,0,1,1,0,0
11500000,1829,Chennai,3,0,1,1,0,0
9845000,1564,Chennai,3,0,1,1,0,0
12200000,1944,Chennai,3,0,1,1,0,0
16600000,2640,Chennai,4,0,1,1,0,0
3372999,549,Chennai,1,0,1,1,0,0
16500000,2630,Chennai,4,0,1,1,0,0
16399999,2616,Chennai,4,0,1,1,0,0
10000000,1599,Chennai,3,0,1,1,0,0
3992000,868,Chennai,2,0,0,0,0,0
23400000,2275,Chennai,4,0,1,1,0,0
17900000,1701,Chennai,3,0,1,1,0,0
20900000,2022,Chennai,3,0,1,1,0,0
6200000,708,Chennai,2,0,1,1,0,0
18100000,1720,Chennai,3,0,1,1,0,0
6400000,734,Chennai,2,0,1,1,0,0
16100000,1576,Chennai,2,0,1,1,0,0
16700000,1636,Chennai,2,0,1,1,0,0
13400000,1296,Chennai,2,0,1,1,0,0
12600000,600,Chennai,1,0,0,0,0,0
2496000,780,Chennai,2,0,0,0,0,0
3300000,838,Chennai,2,0,0,0,0,0
4872000,870,Chennai,2,0,0,0,0,0
22799999,1986,Chennai,3,0,0,0,0,0
22799999,1986,Chennai,3,0,0,0,0,0
22700000,1975,Chennai,3,0,0,0,0,0
22700000,1975,Chennai,3,0,0,0,0,0
4004999,890,Chennai,2,0,0,0,0,0
4125000,809,Chennai,2,0,0,0,0,0
3420000,760,Chennai,2,0,0,0,0,0
2763000,658,Chennai,1,0,0,0,0,0
3322000,791,Chennai,2,0,0,0,0,0
5366000,1118,Chennai,3,0,0,0,0,0
5615000,1146,Chennai,3,0,0,0,0,0
4036999,939,Chennai,2,0,0,0,0,0
3681000,767,Chennai,2,0,0,0,0,0
3479999,725,Chennai,2,0,0,0,0,0
3381000,805,Chennai,2,0,0,0,0,0
4338000,964,Chennai,2,0,0,0,0,0
5691000,1224,Chennai,3,0,0,0,0,0
27900000,1647,Chennai,3,0,0,0,0,0
27599999,1624,Chennai,3,0,0,0,0,0
27599999,1624,Chennai,3,0,0,0,0,0
27799999,1641,Chennai,3,0,0,0,0,0
27799999,1641,Chennai,3,0,0,0,0,0
7300000,1531,Chennai,3,0,1,1,0,0
7000000,1455,Chennai,3,0,1,1,0,0
7000000,1455,Chennai,3,0,1,1,0,0
4500000,938,Chennai,2,0,0,0,0,0
6325000,1255,Chennai,2,0,1,1,1,1
6493000,1443,Chennai,3,0,1,1,1,0
6493000,1443,Chennai,3,0,1,1,1,0
7173999,1380,Chennai,3,0,1,1,0,0
7148000,1375,Chennai,3,0,1,1,0,0
23700000,1532,Chennai,3,0,1,1,0,0
23100000,1495,Chennai,2,0,1,1,0,0
19000000,1232,Chennai,2,0,1,1,0,0
8303000,1444,Chennai,3,0,1,1,0,0
13600000,2712,Chennai,4,0,1,1,1,1
9797000,1944,Chennai,3,0,1,1,1,1
5557000,1482,Chennai,3,0,1,1,0,0
12900000,2250,Chennai,3,0,1,1,0,0
11399999,1618,Chennai,3,0,1,1,0,0
9691000,1365,Chennai,3,0,1,1,0,0
6536000,1575,Chennai,3,0,1,1,0,0
6536000,1575,Chennai,3,0,1,1,0,0
5697000,1373,Chennai,3,0,1,1,0,0
4386000,1057,Chennai,2,0,1,1,0,0
3500000,938,Chennai,2,0,0,0,0,0
6066000,1350,Chennai,3,0,1,1,0,0
6066000,1350,Chennai,3,0,1,1,0,0
5932000,1320,Chennai,3,0,1,1,0,0
4664000,1038,Chennai,3,0,1,1,0,0
4664000,1038,Chennai,3,0,1,1,0,0
4152000,924,Chennai,2,0,1,1,0,0
4085000,909,Chennai,2,0,1,1,0,0
4500000,875,Chennai,2,0,0,0,0,0
24300000,1523,Chennai,3,0,0,0,0,0
25500000,1594,Chennai,3,0,0,0,0,0
8877000,1270,Chennai,2,0,0,1,0,0
8318000,1190,Chennai,2,0,0,1,0,0
7966000,1122,Chennai,2,0,1,1,0,0
11700000,1653,Chennai,3,0,1,1,0,0
10900000,1540,Chennai,3,0,1,1,0,0
9549000,1345,Chennai,3,0,1,1,0,0
9549000,1345,Chennai,3,0,1,1,0,0
7941000,1282,Chennai,3,0,1,1,0,0
9329000,1506,Chennai,3,0,1,1,0,0
9329000,1506,Chennai,3,0,1,1,0,0
13600000,2712,Chennai,4,0,1,1,1,1
9797000,1944,Chennai,3,0,1,1,1,1
6325000,1255,Chennai,2,0,1,1,1,1
6956999,1546,Chennai,4,0,1,1,1,0
6493000,1443,Chennai,3,0,1,1,1,0
6493000,1443,Chennai,3,0,1,1,1,0
9759000,1859,Chennai,3,0,1,1,0,0
7113000,1355,Chennai,2,0,1,1,0,0
3584000,1024,Chennai,2,0,0,0,0,0
3429999,980,Chennai,2,0,0,0,0,0
7450000,1242,Chennai,3,0,0,0,0,0
7306000,1218,Chennai,3,0,0,0,0,0
5328000,1025,Chennai,2,0,0,0,0,0
2385000,530,Chennai,1,0,0,0,0,0
4185000,930,Chennai,2,0,0,0,0,0
9500000,2000,Chennai,4,1,0,0,0,0
5000000,925,Chennai,2,0,0,0,0,0
4647000,845,Chennai,2,0,0,0,0,0
7645000,1390,Chennai,3,0,0,0,0,0
4851000,882,Chennai,2,0,0,0,0,0
4000000,745,Chennai,2,0,0,0,0,0
4433000,806,Chennai,2,0,0,0,0,0
5814000,1140,Chennai,3,0,0,0,0,0
3776000,821,Chennai,2,0,0,0,0,0
3450000,750,Chennai,2,0,0,0,0,0
4597000,948,Chennai,2,0,0,0,0,0
3900000,810,Chennai,2,0,0,0,0,0
3589000,740,Chennai,2,0,0,0,0,0
6300000,1050,Chennai,3,0,0,0,0,0
7000000,1210,Chennai,3,0,0,0,0,0
6228000,1038,Chennai,3,0,0,0,0,0
4932000,822,Chennai,2,0,0,0,0,0
3490999,931,Chennai,2,0,0,0,0,0
3285000,876,Chennai,2,0,0,0,0,0
6392000,1390,Chennai,3,0,0,0,0,0
4667000,1015,Chennai,2,0,0,0,0,0
3697999,755,Chennai,2,0,0,0,0,0
2915000,634,Chennai,2,0,0,0,0,0
6305000,1371,Chennai,3,0,0,0,0,0
5290000,1260,Chennai,3,0,0,0,0,0
5290000,1260,Chennai,3,0,0,0,0,0
7854000,1320,Chennai,3,0,0,0,0,0
5220000,900,Chennai,2,0,0,0,0,0
5400000,900,Chennai,2,0,0,0,0,0
5130000,855,Chennai,2,0,0,0,0,0
4812000,802,Chennai,2,0,0,0,0,0
3804000,885,Chennai,2,0,0,0,0,0
4115000,840,Chennai,2,0,0,0,0,0
10700000,1355,Chennai,3,0,0,0,0,0
10700000,1355,Chennai,3,0,0,0,0,0
12000000,1400,Chennai,3,0,0,0,0,0
3041000,574,Chennai,1,0,0,0,0,0
4498000,849,Chennai,2,0,0,0,0,0
4859000,917,Chennai,2,0,0,0,0,0
8045000,1219,Chennai,3,0,0,0,0,0
8012000,1214,Chennai,3,0,0,0,0,0
6204000,940,Chennai,2,0,0,0,0,0
7173999,1380,Chennai,3,1,1,1,0,0
5846000,1424,Chennai,3,1,1,1,0,0
9425000,1450,Chennai,3,1,1,0,0,0
5550000,925,Chennai,2,1,1,1,0,0
4900000,1194,Chennai,2,1,1,1,0,0
17500000,2150,Chennai,3,1,1,1,0,0
4887000,940,Chennai,2,1,1,1,0,0
14200000,1960,Chennai,3,1,1,0,0,0
8250000,1375,Chennai,3,1,1,1,0,0
16500000,1980,Chennai,3,1,1,0,0,0
11200000,1200,Chennai,2,1,0,0,0,0
6480000,1080,Chennai,2,1,1,1,0,0
6390000,1065,Chennai,2,1,1,1,0,0
4900000,1194,Chennai,2,1,0,0,0,0
75000000,2923,Chennai,4,1,1,1,0,0
4217000,990,Chennai,2,1,1,1,1,1
8250000,1375,Chennai,3,1,1,1,0,0
8250000,1375,Chennai,3,1,1,1,0,0
9500000,1340,Chennai,2,1,1,1,1,1
3615000,1033,Chennai,2,0,0,0,0,0
4900000,670,Chennai,1,0,1,1,0,0
9000000,2080,Chennai,3,1,1,1,1,1
24500000,1818,Chennai,3,0,0,0,0,0
22500000,1667,Chennai,3,0,0,0,0,0
21000000,2451,Chennai,4,1,1,0,0,0
26500000,1651,Chennai,3,1,1,1,0,0
40000000,6000,Chennai,4,1,0,0,0,0
9400000,1915,Chennai,3,1,0,1,0,0
3135000,1100,Chennai,3,1,0,1,0,0
26000000,1631,Chennai,3,1,1,1,0,0
4700000,1140,Chennai,2,1,1,1,0,0
5221000,1135,Chennai,2,0,1,1,1,0
3822000,910,Chennai,1,0,0,0,0,0
4400000,1150,Chennai,3,0,1,1,0,0
3200000,860,Chennai,2,0,1,1,0,0
26500000,1636,Chennai,3,1,1,1,0,0
4700000,1140,Chennai,2,1,1,1,0,0
11700000,2107,Chennai,3,1,1,1,0,0
6480000,1080,Chennai,2,1,1,1,0,0
6390000,1065,Chennai,2,1,1,1,0,0
4900000,1194,Chennai,2,1,0,0,0,0
75000000,2923,Chennai,4,1,1,1,0,0
4217000,990,Chennai,2,1,1,1,1,1
8250000,1375,Chennai,3,1,1,1,0,0
8250000,1375,Chennai,3,1,1,1,0,0
6390000,1065,Chennai,2,1,1,1,0,0
6480000,1080,Chennai,2,1,1,1,0,0
3795000,1150,Chennai,3,0,1,1,0,0
5000000,1220,Chennai,2,1,1,1,0,0
6480000,1080,Chennai,2,1,1,1,0,0
11000000,1695,Chennai,3,1,1,0,0,0
13899999,2150,Chennai,3,1,1,0,0,0
15700000,2580,Chennai,4,0,0,1,0,0
4636000,1405,Chennai,3,0,1,1,0,0
6509999,1085,Chennai,2,1,1,1,0,0
8280000,1380,Chennai,3,1,1,1,0,0
7500000,1244,Chennai,2,1,0,0,0,0
4900000,1194,Chennai,2,1,0,0,0,0
3615000,1033,Chennai,2,0,0,0,0,0
4900000,670,Chennai,1,0,1,1,0,0
9000000,2080,Chennai,3,1,1,1,1,1
24500000,1818,Chennai,3,0,0,0,0,0
22500000,1667,Chennai,3,0,0,0,0,0
21000000,2451,Chennai,4,1,1,0,0,0
26500000,1651,Chennai,3,1,1,1,0,0
40000000,6000,Chennai,4,1,0,0,0,0
9400000,1915,Chennai,3,1,0,1,0,0
3135000,1100,Chennai,3,1,0,1,0,0
26000000,1631,Chennai,3,1,1,1,0,0
4700000,1140,Chennai,2,1,1,1,0,0
5221000,1135,Chennai,2,0,1,1,1,0
3822000,910,Chennai,1,0,0,0,0,0
4400000,1150,Chennai,3,0,1,1,0,0
3200000,860,Chennai,2,0,1,1,0,0
26500000,1636,Chennai,3,1,1,1,0,0
4700000,1140,Chennai,2,1,1,1,0,0
11700000,2107,Chennai,3,1,1,1,0,0
11399999,1290,Chennai,2,0,0,1,0,0
7751000,1546,Chennai,4,0,1,1,1,0
8280000,1380,Chennai,3,1,1,1,0,0
11900000,1970,Chennai,3,0,0,1,0,0
15700000,2580,Chennai,4,0,0,1,0,0
25600000,2052,Chennai,4,0,1,1,0,0
19700000,1581,Chennai,2,0,1,1,0,0
9500000,1340,Chennai,2,1,1,1,1,1
3615000,1033,Chennai,2,0,0,0,0,0
4900000,670,Chennai,1,0,1,1,0,0
9000000,2080,Chennai,3,1,1,1,1,1
24500000,1818,Chennai,3,0,0,0,0,0
22500000,1667,Chennai,3,0,0,0,0,0
21000000,2451,Chennai,4,1,1,0,0,0
26500000,1651,Chennai,3,1,1,1,0,0
40000000,6000,Chennai,4,1,0,0,0,0
9400000,1915,Chennai,3,1,0,1,0,0
3135000,1100,Chennai,3,1,0,1,0,0
26000000,1631,Chennai,3,1,1,1,0,0
4700000,1140,Chennai,2,1,1,1,0,0
5221000,1135,Chennai,2,0,1,1,1,0
3950000,1145,Chennai,3,0,1,1,1,1
3784000,841,Chennai,2,0,0,0,0,0
3645000,810,Chennai,2,0,0,0,0,0
3321000,738,Chennai,2,0,0,0,0,0
10300000,1230,Chennai,2,0,0,0,0,0
4934000,999,Chennai,2,0,1,1,0,0
3400000,603,Chennai,2,0,1,1,0,0
5800000,1152,Chennai,2,0,1,1,0,0
3143000,603,Chennai,1,0,1,1,0,0
3400000,612,Chennai,2,0,1,1,0,0
3200000,612,Chennai,1,0,1,1,0,0
8108000,1243,Chennai,2,0,1,1,1,1
17600000,2712,Chennai,4,0,1,1,1,1
12600000,1944,Chennai,3,0,1,1,1,1
12000000,1922,Chennai,3,0,1,1,1,1
16500000,2691,Chennai,4,0,1,1,1,1
8200000,1255,Chennai,2,0,1,1,1,1
5116000,1066,Chennai,2,0,1,1,0,0
6969000,1452,Chennai,3,0,1,1,0,0
6480000,1350,Chennai,3,0,1,1,0,0
4435000,924,Chennai,2,0,1,1,0,0
6570999,1369,Chennai,3,0,1,1,0,0
5640000,1175,Chennai,2,0,1,1,0,0
2952000,615,Chennai,2,0,1,1,0,0
5100000,1020,Chennai,3,0,0,0,0,0
4104999,820,Chennai,2,0,0,0,0,0
8303000,1444,Chennai,3,0,1,1,0,0
5647000,1255,Chennai,3,0,0,0,0,0
6934999,1235,Chennai,3,0,0,0,0,0
3195000,841,Chennai,2,0,0,0,0,0
6934999,1235,Chennai,2,0,0,0,0,0
3879999,862,Chennai,2,0,0,0,0,0
28700000,1975,Chennai,3,0,0,0,0,0
29400000,2015,Chennai,3,0,0,0,0,0
7748999,1230,Chennai,2,0,1,0,0,0
7900000,1254,Chennai,2,0,1,0,0,0
7736000,1228,Chennai,2,0,1,0,0,0
9777000,1552,Chennai,3,0,1,0,0,0
7698000,1222,Chennai,2,0,1,0,0,0
7490000,1189,Chennai,2,0,1,0,0,0
9840000,1562,Chennai,3,0,1,0,0,0
9456000,1501,Chennai,3,0,1,0,0,0
5063000,1220,Chennai,3,0,0,0,0,0
3422000,835,Chennai,2,0,0,0,0,0
3461000,845,Chennai,1,0,0,0,0,0
6434000,1092,Chennai,3,0,0,0,0,0
2471000,706,Chennai,2,0,0,0,0,0
3094000,884,Chennai,2,0,0,0,0,0
4275000,775,Chennai,2,0,0,0,0,0
4513000,778,Chennai,2,0,0,0,0,0
6334000,1092,Chennai,3,0,0,0,0,0
27200000,4736,Chennai,4,0,1,1,0,0
25500000,4452,Chennai,4,0,1,1,0,0
25500000,4451,Chennai,4,0,1,1,0,0
26900000,4690,Chennai,4,0,1,1,0,0
9228000,1605,Chennai,3,0,1,1,0,0
9234000,1606,Chennai,3,0,1,1,0,0
8354000,1453,Chennai,3,0,1,1,0,0
9533000,1658,Chennai,3,0,1,1,0,0
9545000,1660,Chennai,3,0,1,1,0,0
7598999,1551,Chennai,3,0,1,1,0,0
24700000,4297,Chennai,4,0,1,1,0,0
7809999,1594,Chennai,3,0,1,1,0,0
7900000,1190,Chennai,2,0,0,1,0,0
8430000,1270,Chennai,2,0,0,1,0,0
26900000,4682,Chennai,4,0,1,1,0,0
23600000,4105,Chennai,4,0,1,1,0,0
13000000,1970,Chennai,3,0,0,1,0,0
17100000,2580,Chennai,4,0,0,1,0,0
12400000,1880,Chennai,3,0,0,1,0,0
9226000,1390,Chennai,3,0,0,1,0,0
12200000,1850,Chennai,3,0,0,1,0,0
5339000,950,Chennai,2,0,0,0,0,0
4880000,888,Chennai,2,0,0,0,0,0
3472999,755,Chennai,2,0,0,0,0,0
3650000,745,Chennai,2,0,0,0,0,0
4400000,920,Chennai,2,0,0,0,0,0
3882000,809,Chennai,2,0,0,0,0,0
3883000,809,Chennai,2,0,0,0,0,0
4656000,970,Chennai,2,0,0,0,0,0
4237000,755,Chennai,2,0,0,0,0,0
4079999,850,Chennai,2,0,0,0,0,0
4444000,926,Chennai,2,0,0,0,0,0
4953000,1032,Chennai,2,0,0,0,0,0
3650000,745,Chennai,2,0,0,0,0,0
4953000,1032,Chennai,3,0,0,0,0,0
4416000,920,Chennai,2,0,0,0,0,0
4953000,1032,Chennai,3,0,0,0,0,0
4656000,970,Chennai,2,0,0,0,0,0
29100000,2004,Chennai,3,0,0,0,0,0
29100000,2004,Chennai,3,0,0,0,0,0
28900000,1986,Chennai,3,0,0,0,0,0
7559999,1200,Chennai,2,0,1,0,0,0
9450000,1500,Chennai,3,0,1,0,0,0
5330000,1099,Chennai,3,0,0,0,0,0
6959999,1200,Chennai,2,0,0,0,0,0
6998999,1125,Chennai,3,0,0,0,0,0
4802000,850,Chennai,2,0,0,0,0,0
4768000,845,Chennai,2,0,0,0,0,0
3039000,893,Chennai,2,0,0,0,0,0
3261999,870,Chennai,2,0,0,0,0,0
4250000,850,Chennai,2,0,0,0,0,0
2900000,580,Chennai,1,0,0,0,0,0
8100000,1300,Chennai,3,0,0,0,0,0
7245000,1150,Chennai,3,0,0,0,0,0
4999000,1022,Chennai,2,0,0,0,0,0
4372000,921,Chennai,2,0,0,0,0,0
3635000,750,Chennai,2,0,0,0,0,0
4747000,1032,Chennai,2,0,0,0,0,0
43200000,2060,Chennai,2,0,0,0,0,0
43700000,2081,Chennai,3,0,0,0,0,0
43099999,2056,Chennai,3,0,0,0,0,0
43200000,2060,Chennai,2,0,0,0,0,0
17500000,1350,Chennai,3,1,0,0,0,0
20000000,1575,Chennai,3,0,0,0,0,0
12500000,1475,Chennai,3,1,0,0,0,0
3500000,855,Chennai,2,0,0,1,0,0
5808000,939,Chennai,2,0,0,0,0,0
12500000,1320,Chennai,2,1,0,0,0,0
3881000,721,Chennai,2,0,0,0,0,0
9500000,1300,Chennai,3,1,0,0,0,0
3881000,721,Chennai,2,0,0,0,0,0
5737000,927,Chennai,2,0,0,0,0,0
3881000,721,Chennai,2,0,0,0,0,0
11700000,1569,Chennai,3,0,0,0,0,0
5808000,939,Chennai,2,0,0,0,0,0
4635000,872,Chennai,2,0,0,0,0,0
3881000,721,Chennai,2,0,0,0,0,0
5737000,927,Chennai,2,0,0,0,0,0
3881000,721,Chennai,2,0,0,0,0,0
6900000,1135,Chennai,2,0,0,0,0,0
20500000,1283,Chennai,3,0,1,0,0,0
